exchange,stock_symbol,date,stock_price_open,stock_price_high,stock_price_low,stock_price_close,stock_volume,stock_price_adj_close
NASDAQ,DXPE,2004-01-30,3.45,3.51,3.26,3.40,34600,1.70
NASDAQ,DGLY,2009-07-10,2.50,2.59,2.50,2.52,6400,2.52
NASDAQ,DYNT,2008-03-06,1.01,1.01,1.00,1.00,12300,1.00
NASDAQ,DANKY,2004-09-14,3.56,3.62,3.42,3.60,907700,3.60
NASDAQ,DSGX,2005-08-31,2.13,2.23,2.13,2.22,8200,2.22
NASDAQ,DYAX,2004-08-17,8.66,8.68,8.10,8.15,99100,8.15
NASDAQ,DXYN,1997-05-16,7.14,7.26,7.14,7.26,12500,7.15
NASDAQ,DYNT,1996-06-26,0.94,0.94,0.94,0.94,500,0.94
NASDAQ,DGII,2009-05-06,7.17,7.35,7.02,7.33,164800,7.33
NASDAQ,DISK,2005-09-14,4.33,4.71,4.22,4.42,4732900,4.42
NASDAQ,DXYN,1995-11-02,4.74,4.98,4.62,4.74,51500,4.60
NASDAQ,DUSA,2006-06-29,4.32,4.80,4.32,4.80,205500,4.80
NASDAQ,DNBF,2000-04-19,13.50,13.50,13.50,13.50,500,7.58
NASDAQ,DRRX,2006-05-23,4.41,4.52,4.17,4.22,354200,4.22
NASDAQ,DHIL,1999-09-01,3.50,3.50,3.50,3.50,4700,15.08
NASDAQ,DORM,1995-06-28,8.00,8.00,7.50,7.50,5800,3.75
NASDAQ,DTLK,2005-11-15,3.28,3.45,3.28,3.45,7700,3.45
NASDAQ,DBRN,2009-06-30,14.46,14.83,14.11,14.30,1211200,14.30
NASDAQ,DISH,2001-10-15,24.65,25.95,24.50,25.53,2544900,22.30
NASDAQ,DANKY,2000-11-15,0.78,0.81,0.75,0.78,777100,0.78
NASDAQ,DJCO,2007-05-18,41.32,41.32,41.32,41.32,000,41.32
NASDAQ,DNEX,2009-02-23,47.85,48.14,46.04,46.18,152900,46.18
NASDAQ,DDIC,2007-02-26,6.84,6.93,6.70,6.73,30900,6.73
NASDAQ,DIOD,1997-08-06,11.44,11.75,11.37,11.63,91500,2.30
NASDAQ,DSCM,2002-04-11,2.55,2.65,2.55,2.56,93300,2.56
NASDAQ,DSCM,2009-02-25,0.95,0.95,0.85,0.85,108700,0.85
NASDAQ,DGIT,2003-10-27,2.00,2.03,1.95,2.00,14500,20.00
NASDAQ,DGAS,2000-09-13,17.12,17.12,17.12,17.12,1600,10.67
NASDAQ,DHIL,1999-06-16,5.00,5.12,4.63,5.12,8000,22.08
NASDAQ,DECK,2001-07-25,3.86,3.96,3.81,3.96,11100,3.96
NASDAQ,DEPO,2005-09-28,6.39,6.48,6.05,6.15,693300,6.15
NASDAQ,DANKY,1997-05-05,33.08,35.92,32.10,35.06,906200,34.62
NASDAQ,DFZ,2003-09-04,5.14,5.14,4.95,5.04,11600,4.81
NASDAQ,DYAX,2006-03-02,6.22,6.22,6.05,6.18,200400,6.18
NASDAQ,DORM,2008-09-19,13.99,13.99,12.48,13.70,159500,13.70
NASDAQ,DXYN,2003-04-15,2.99,3.00,2.91,2.91,5900,2.91
NASDAQ,DEPO,2007-07-17,2.09,2.25,2.09,2.16,1104600,2.16
NASDAQ,DHIL,2008-11-18,63.00,63.00,57.92,57.92,6100,57.92
NASDAQ,DUCK,2002-10-08,10.25,10.25,9.70,10.20,8800,10.20
NASDAQ,DRYS,2009-05-28,7.10,7.37,6.74,7.30,58304600,7.30
NASDAQ,DEPO,2002-04-26,5.10,5.10,5.00,5.00,26800,5.00
NASDAQ,DFR,2008-09-10,0.85,0.91,0.83,0.85,20300,8.50
NASDAQ,DRYS,2008-10-16,21.01,21.28,18.11,19.50,4648300,19.50
NASDAQ,DELL,2009-04-21,10.25,10.73,10.22,10.55,20913000,10.55
NASDAQ,DMLP,2004-12-03,22.75,23.20,22.75,23.20,9500,14.31
NASDAQ,DTSI,2004-04-06,25.99,26.23,25.62,25.83,102800,25.83
NASDAQ,DTSI,2004-03-16,24.12,24.48,23.91,24.15,148000,24.15
NASDAQ,DRIV,2001-07-26,4.80,5.22,4.51,5.15,218200,5.15
NASDAQ,DGICA,2005-01-05,22.20,22.25,21.95,21.98,44400,10.96
NASDAQ,DHIL,2009-06-16,40.52,40.96,39.60,39.73,18600,39.73
NASDAQ,DLIA,2006-04-27,11.00,11.13,10.60,10.86,176200,10.86
NASDAQ,DITC,2008-11-05,0.89,0.98,0.89,0.90,16300,0.90
NASDAQ,DCOM,2003-11-26,30.94,31.15,30.69,30.97,134700,16.08
NASDAQ,DNEX,2004-08-17,45.55,45.85,45.32,45.65,85300,45.65
NASDAQ,DWCH,2007-04-18,3.52,3.54,3.39,3.54,3900,3.54
NASDAQ,DORM,1991-05-15,8.38,8.75,8.00,8.00,57000,4.00
NASDAQ,DEST,2008-04-18,18.05,18.05,16.82,17.32,18200,17.32
NASDAQ,DNEX,1996-04-24,37.25,37.25,36.00,36.50,96400,18.25
NASDAQ,DORM,2007-05-10,12.25,12.35,12.25,12.35,1800,12.35
NASDAQ,DCOM,2006-03-15,14.41,14.47,14.21,14.47,84800,12.17
NASDAQ,DECK,2005-12-09,30.25,31.04,30.00,30.35,1291700,30.35
NASDAQ,DPTR,2008-10-08,8.57,9.98,8.17,9.09,1998400,9.09
NASDAQ,DARA,2007-08-27,0.05,0.05,0.04,0.05,5000,2.00
NASDAQ,DARA,2009-03-23,0.50,0.50,0.36,0.41,5200,0.41
NASDAQ,DANKY,1998-08-21,7.82,8.01,7.33,7.95,657300,7.89
NASDAQ,DJSP,2009-04-21,7.10,7.10,7.10,7.10,000,7.10
NASDAQ,DCTH,2006-11-03,3.20,3.28,3.19,3.25,48500,3.25
NASDAQ,DPTR,2009-05-27,1.71,1.80,1.69,1.70,10345600,1.70
NASDAQ,DISH,1996-08-09,27.00,27.00,26.62,26.62,542400,2.91
NASDAQ,DLIA,2006-08-08,7.11,7.13,6.91,6.92,70000,6.92
NASDAQ,DMLP,2007-10-05,20.70,20.70,20.50,20.65,35400,16.32
NASDAQ,DORM,1994-05-11,7.25,7.25,6.75,7.25,27200,3.63
NASDAQ,DGICB,2010-01-05,16.80,16.80,16.80,16.80,000,16.70
NASDAQ,DJCO,2001-02-16,31.12,31.12,31.12,31.12,000,31.12
NASDAQ,DJCO,2003-11-24,30.50,30.50,30.50,30.50,000,30.50
NASDAQ,DRCO,2004-11-03,17.00,17.96,16.99,17.80,35300,17.80
NASDAQ,DRAM,1997-01-06,9.25,9.50,9.25,9.25,98700,2.64
NASDAQ,DORM,2001-03-14,2.19,2.25,2.12,2.12,13600,1.06
NASDAQ,DECK,1998-10-30,2.75,3.00,2.75,2.75,39600,2.75
NASDAQ,DGAS,2005-01-14,27.20,27.21,27.20,27.21,300,21.33
NASDAQ,DTPI,2008-10-20,3.90,4.20,3.90,4.19,79100,3.70
NASDAQ,DEST,2006-05-31,27.61,29.16,26.33,26.60,124700,26.60
NASDAQ,DGICB,1997-11-06,21.00,21.00,21.00,21.00,300,6.39
NASDAQ,DAIO,2007-01-18,3.65,3.72,3.55,3.60,11700,3.60
NASDAQ,DLTR,2002-04-24,33.50,33.75,32.59,32.81,681700,32.81
NASDAQ,DBLE,2008-07-18,14.73,15.72,14.25,14.27,43200,14.27
NASDAQ,DASTY,1999-05-12,36.08,36.08,34.83,34.90,93000,31.81
NASDAQ,DBRN,2005-05-18,18.24,18.84,18.20,18.81,582200,9.40
NASDAQ,DISH,2009-11-05,17.75,18.73,17.64,18.46,4469400,18.46
NASDAQ,DDMX,2010-01-08,17.67,18.02,17.44,17.52,18700,17.52
NASDAQ,DSCO,1997-04-29,1.75,1.75,1.75,1.75,300,5.25
NASDAQ,DGII,1996-08-13,15.13,15.13,14.50,14.75,129900,14.75
NASDAQ,DHIL,2001-09-28,5.40,5.40,5.40,5.40,000,4.65
NASDAQ,DISCB,2008-07-29,21.43,21.43,21.43,21.43,000,21.43
NASDAQ,DMLP,2003-11-07,17.80,17.86,17.50,17.85,16000,10.11
NASDAQ,DCTH,2008-03-17,1.59,1.68,1.56,1.59,31600,1.59
NASDAQ,DECK,1998-10-27,3.00,3.25,2.69,2.75,57400,2.75
NASDAQ,DASTY,2001-01-10,64.50,67.00,64.50,67.00,3200,61.31
NASDAQ,DGICB,1995-02-22,14.75,14.75,14.75,14.75,000,3.16
NASDAQ,DAVE,1999-11-18,2.12,2.38,2.12,2.19,55300,2.19
NASDAQ,DSGX,2005-04-15,1.62,1.63,1.59,1.60,34600,1.60
NASDAQ,DORM,1997-03-07,8.00,8.00,7.75,7.75,10800,3.87
NASDAQ,DELL,2008-02-27,20.26,20.93,20.16,20.77,30055700,20.77
NASDAQ,DUSA,2004-08-12,9.85,9.88,9.28,9.28,149700,9.28
NASDAQ,DXPE,2006-07-19,23.25,25.94,23.25,25.86,999400,12.93
NASDAQ,DCOM,1997-11-12,21.04,21.28,20.92,20.92,19900,4.11
NASDAQ,DGAS,1999-12-02,15.50,15.50,15.25,15.50,5300,9.13
NASDAQ,DXYN,1990-06-15,12.02,12.02,12.02,12.02,200,10.39
NASDAQ,DFZ,1999-07-21,7.56,7.56,7.50,7.50,25400,7.16
NASDAQ,DOVR,2007-06-07,7.37,8.00,7.37,8.00,4800,8.00
NASDAQ,DNBF,2008-06-06,14.00,14.00,14.00,14.00,300,13.33
NASDAQ,DIOD,1995-07-27,17.50,17.62,15.63,16.00,779100,3.16
NASDAQ,DLLR,2005-10-14,11.06,11.17,11.05,11.07,6200,11.07
NASDAQ,DCTH,2002-06-12,0.83,0.83,0.83,0.83,3100,0.83
NASDAQ,DSPG,2007-10-04,15.86,16.10,15.72,16.01,106600,16.01
NASDAQ,DEAR,2001-10-31,12.05,12.05,12.05,12.05,700,7.77
NASDAQ,DEST,2006-09-05,40.00,40.00,39.59,39.94,168900,39.94
NASDAQ,DORM,1992-07-21,5.00,5.25,4.63,5.12,196600,2.56
NASDAQ,DUSA,2006-03-31,7.12,7.12,6.90,7.06,212400,7.06
NASDAQ,DEST,2007-02-21,36.64,36.64,35.77,36.46,69900,36.46
NASDAQ,DOVR,2008-11-24,1.31,1.74,1.31,1.60,12400,1.60
NASDAQ,DISH,1997-03-04,22.75,25.25,22.25,24.50,1134400,2.67
NASDAQ,DDRX,2007-04-17,3.89,3.89,3.77,3.85,8600,3.85
NASDAQ,DWSN,2008-01-14,74.52,78.00,73.00,77.59,139000,77.59
NASDAQ,DLTR,2003-02-13,21.03,21.04,20.35,20.75,822500,20.75
NASDAQ,DSWL,2004-07-23,20.11,20.50,20.11,20.50,15300,9.49
NASDAQ,DAIO,2008-09-22,5.19,5.57,5.12,5.49,33600,5.49
NASDAQ,DWMT,2008-12-29,9.34,9.34,9.34,9.34,000,9.34
NASDAQ,DEER,2009-08-17,11.78,12.23,11.60,11.85,39800,5.93
NASDAQ,DGICB,1997-12-08,21.19,21.19,21.00,21.00,1200,6.39
NASDAQ,DORM,1993-03-11,6.13,7.00,6.13,7.00,105000,3.50
NASDAQ,DCAI,2000-03-15,5.00,5.00,4.69,4.69,40200,2.34
NASDAQ,DXPE,2007-06-22,45.28,45.49,44.04,44.53,484200,22.26
NASDAQ,DIOD,2004-04-16,23.04,23.06,22.45,22.77,159000,10.12
NASDAQ,DTPI,2008-07-08,4.55,4.77,4.42,4.53,178500,4.00
NASDAQ,DSWL,1996-12-26,8.88,8.88,8.53,8.64,5200,1.97
NASDAQ,DAIO,2007-08-10,3.27,3.43,3.20,3.43,18100,3.43
NASDAQ,DCOM,2003-03-05,21.73,21.85,21.57,21.74,252900,11.07
NASDAQ,DBRN,2005-10-27,24.71,24.76,24.14,24.17,860200,12.09
NASDAQ,DSCO,2007-09-20,2.81,2.88,2.77,2.84,537800,2.84
NASDAQ,DINE,2006-08-31,4.34,4.44,4.29,4.35,46500,11.18
NASDAQ,DDDC,2009-08-06,0.18,0.18,0.17,0.18,32800,0.18
NASDAQ,DPTR,2006-07-21,15.73,15.73,15.02,15.35,408500,15.35
NASDAQ,DWSN,1994-03-15,8.50,8.62,8.50,8.62,5000,8.62
NASDAQ,DUCK,2005-11-22,22.54,22.60,22.26,22.26,800,22.26
NASDAQ,DSPG,1997-01-10,10.00,10.50,10.00,10.12,87800,4.49
NASDAQ,DNEX,1994-01-17,35.25,35.25,34.75,35.25,289600,8.81
NASDAQ,DROOY,1999-11-04,1.69,1.72,1.63,1.69,56800,16.16
NASDAQ,DHIL,2008-02-04,71.36,71.36,71.36,71.36,000,61.48
NASDAQ,DASTY,2007-06-01,61.01,61.01,60.54,60.63,9100,58.54
NASDAQ,DENN,2007-02-05,5.37,5.42,5.32,5.33,961200,5.33
NASDAQ,DSCO,1996-04-19,4.20,4.20,4.20,4.20,100,12.61
NASDAQ,DHFT,1998-09-01,14.65,15.13,14.27,14.85,40700,4.24
NASDAQ,DCGN,2004-09-15,7.13,7.17,6.77,7.01,407300,7.01
NASDAQ,DFZ,2000-08-31,3.31,3.44,3.00,3.19,70000,3.04
NASDAQ,DATA,2002-12-04,1.98,1.98,1.32,1.77,17700,1.18
NASDAQ,DATA,1998-09-11,3.38,3.38,3.38,3.38,12900,2.25
NASDAQ,DBRN,2005-10-24,25.31,25.52,25.07,25.50,477600,12.75
NASDAQ,DUCK,2007-06-28,36.95,37.26,36.83,36.98,3000,36.98
NASDAQ,DELL,2001-10-03,18.32,21.61,18.26,20.64,56952200,20.64
NASDAQ,DUSA,2004-09-30,11.41,11.48,11.25,11.48,124200,11.48
NASDAQ,DNBF,2008-12-08,9.04,10.30,9.04,10.30,1700,9.91
NASDAQ,DASTY,2003-04-24,28.96,28.96,28.00,28.00,2900,25.98
NASDAQ,DECK,2004-12-28,48.47,48.66,47.38,47.88,332000,47.88
NASDAQ,DNEX,2009-12-09,71.38,72.08,70.93,71.77,80200,71.77
NASDAQ,DAIO,2007-07-13,3.19,3.22,3.05,3.19,9700,3.19
NASDAQ,DYAX,2003-12-23,7.05,7.51,7.05,7.28,92400,7.28
NASDAQ,DGAS,1994-02-25,19.50,20.25,19.50,20.25,3600,8.19
NASDAQ,DBLE,2003-05-23,7.10,7.45,6.78,7.14,16200,7.14
NASDAQ,DASTY,1999-11-08,39.13,39.31,38.87,39.13,38200,35.71
NASDAQ,DARA,1997-04-29,2.62,3.00,2.50,2.56,700,1025.00
NASDAQ,DISCA,2006-05-15,13.91,14.42,13.91,14.31,1302000,14.31
NASDAQ,DRAM,2002-06-03,5.84,5.90,5.65,5.65,6400,4.84
NASDAQ,DRCO,1993-03-15,4.62,4.62,4.62,4.62,3600,3.85
NASDAQ,DENN,2006-04-18,4.80,4.87,4.70,4.84,2406400,4.84
NASDAQ,DCOM,2004-03-04,31.07,31.70,31.06,31.70,268500,16.57
NASDAQ,DYII,1999-03-18,1.00,1.03,1.00,1.03,1200,0.26
NASDAQ,DRAM,2007-11-29,3.37,3.40,3.08,3.33,4500,3.27
NASDAQ,DLTR,1997-07-02,48.94,48.94,47.75,48.38,122200,14.33
NASDAQ,DIVX,2010-01-13,5.83,5.93,5.66,5.90,69300,5.90
NASDAQ,DCOM,1999-10-18,18.45,18.63,18.27,18.63,19600,3.80
NASDAQ,DRAM,1997-05-27,10.87,11.12,10.87,11.06,93900,3.16
NASDAQ,DORM,2007-10-17,14.13,14.13,13.73,14.04,3400,14.04
NASDAQ,DIGA,2004-03-10,0.37,0.37,0.33,0.34,146700,27.20
NASDAQ,DARA,1994-10-05,3.31,3.50,3.31,3.50,300,1400.00
NASDAQ,DUCK,2006-05-25,29.83,30.87,29.77,30.60,6200,30.60
NASDAQ,DROOY,1996-11-15,8.87,9.00,8.87,9.00,200,86.17
NASDAQ,DBRN,2005-12-16,36.27,36.45,35.52,35.88,868800,17.94
NASDAQ,DSPG,1996-03-01,9.75,10.00,9.00,9.50,113000,4.21
NASDAQ,DMND,2009-02-25,23.01,23.51,22.38,22.79,183200,22.65
NASDAQ,DBRN,2000-11-03,25.12,26.00,25.06,25.38,170000,6.34
NASDAQ,DYNT,2006-06-21,1.20,1.20,1.17,1.18,1000,1.18
NASDAQ,DJSP,2009-12-02,7.78,7.78,7.78,7.78,100,7.78
NASDAQ,DIGA,2000-03-31,8.87,9.19,8.25,8.75,17900,700.00
NASDAQ,DLPX,2005-03-08,3.32,3.32,3.13,3.13,6000,3.13
NASDAQ,DEIX,2009-09-15,0.18,0.22,0.17,0.22,60100,0.22
NASDAQ,DRIV,2004-09-27,27.36,28.58,27.34,27.61,547900,27.61
NASDAQ,DRAM,1994-08-19,5.12,5.37,5.12,5.37,45900,1.54
NASDAQ,DIOD,2008-02-20,23.05,24.00,23.05,23.92,522700,23.92
NASDAQ,DSPG,2008-01-03,11.70,11.82,11.25,11.26,205600,11.26
NASDAQ,DYAX,2004-10-26,5.78,5.90,5.59,5.82,208100,5.82
NASDAQ,DHFT,1998-11-30,18.70,18.70,18.32,18.70,20600,5.35
NASDAQ,DAVE,2000-03-24,2.50,2.56,2.38,2.50,6500,2.50
NASDAQ,DWCH,2008-11-07,1.15,1.16,1.15,1.15,500,1.15
NASDAQ,DARA,2008-11-05,1.14,1.14,1.14,1.14,400,1.14
NASDAQ,DITC,2007-01-18,6.82,6.84,6.59,6.61,244400,6.61
NASDAQ,DYAX,2002-02-14,6.88,6.95,5.89,5.99,54500,5.99
NASDAQ,DGII,1994-04-08,17.25,17.50,16.75,17.50,50000,17.50
NASDAQ,DANKY,2005-06-28,1.44,1.44,1.34,1.38,257400,1.38
NASDAQ,DLLR,2009-06-08,12.28,12.75,12.19,12.56,218200,12.56
NASDAQ,DDIC,2008-08-27,5.79,5.79,5.54,5.60,8500,5.60
NASDAQ,DWA,2005-03-03,38.10,38.10,37.32,37.58,153500,37.58
NASDAQ,DGII,2006-02-16,10.90,11.06,10.77,10.96,84700,10.96
NASDAQ,DYNT,2006-04-20,1.67,1.69,1.67,1.69,16500,1.69
NASDAQ,DENN,1998-03-02,9.31,9.44,9.31,9.31,43500,9.31
NASDAQ,DROOY,1999-04-21,2.25,2.30,2.12,2.12,10000,20.35
NASDAQ,DANKY,1995-07-19,26.72,27.08,26.35,26.72,333400,26.31
NASDAQ,DELL,2009-08-14,14.26,14.34,13.94,14.20,18915500,14.20
NASDAQ,DRAM,2008-08-12,2.38,2.45,2.32,2.40,5000,2.40
NASDAQ,DGICB,1991-12-09,8.50,8.50,8.50,8.50,000,1.71
NASDAQ,DNDN,2003-03-21,4.91,5.08,4.90,4.90,80900,4.90
NASDAQ,DGAS,1998-10-29,18.50,18.50,18.50,18.50,800,10.02
NASDAQ,DWCH,2009-06-17,1.73,1.82,1.73,1.74,7000,1.74
NASDAQ,DISH,2001-09-25,23.47,23.47,21.22,21.48,3683200,18.76
NASDAQ,DAKT,2010-01-08,9.26,9.56,9.25,9.56,122000,9.56
NASDAQ,DYNT,1995-09-26,1.31,1.44,1.31,1.37,52600,1.37
NASDAQ,DGII,1997-02-25,7.88,8.12,7.88,7.88,32200,7.88
NASDAQ,DEIX,2009-07-16,0.11,0.11,0.11,0.11,200,0.11
NASDAQ,DAVE,2004-05-13,6.58,7.18,6.37,7.12,16600,7.12
NASDAQ,DWMT,2006-08-03,9.83,9.83,9.83,9.83,300,9.83
NASDAQ,DBLE,1996-03-13,1.50,1.50,1.50,1.50,1400,1.50
NASDAQ,DAIO,2008-07-18,5.72,5.97,5.72,5.93,22200,5.93
NASDAQ,DGIT,2005-09-13,0.62,0.65,0.61,0.65,6400,6.50
NASDAQ,DPTR,2002-01-15,4.00,4.00,3.80,4.00,11400,4.00
NASDAQ,DNDN,2007-01-24,4.25,4.30,4.25,4.27,959900,4.27
NASDAQ,DWMT,2004-06-30,9.42,9.42,9.42,9.42,1500,9.42
NASDAQ,DXCM,2007-08-15,8.03,8.16,7.98,8.01,180400,8.01
NASDAQ,DNEX,2005-02-25,57.00,57.70,56.79,57.70,60800,57.70
NASDAQ,DNEX,1998-08-10,24.62,25.37,24.62,25.00,23100,25.00
NASDAQ,DDMX,2001-04-26,1.85,1.85,1.85,1.85,000,1.85
NASDAQ,DLPX,2010-01-06,0.15,0.15,0.15,0.15,000,0.15
NASDAQ,DBRN,1990-12-17,6.50,6.50,6.00,6.50,90400,1.63
NASDAQ,DMLP,2008-08-21,27.55,28.28,27.22,27.27,61400,23.78
NASDAQ,DTPI,1998-06-17,24.75,25.69,24.50,24.75,40500,13.49
NASDAQ,DSWL,2006-10-05,10.75,11.44,10.62,11.30,21500,8.82
NASDAQ,DNEX,2006-10-13,52.60,52.60,52.00,52.26,75600,52.26
NASDAQ,DBTK,2008-12-08,7.48,8.14,7.42,7.99,173900,7.99
NASDAQ,DAIO,2007-03-01,3.79,3.80,3.10,3.60,24900,3.60
NASDAQ,DORM,1999-03-31,8.25,8.25,8.00,8.00,175400,4.00
NASDAQ,DEAR,1999-01-11,11.00,11.62,11.00,11.62,2700,7.14
NASDAQ,DYII,2010-01-12,3.41,3.60,3.40,3.40,6200,3.40
NASDAQ,DARA,2009-03-26,0.47,0.47,0.38,0.46,4800,0.46
NASDAQ,DCAI,2001-11-15,2.36,2.72,2.36,2.72,16800,1.36
NASDAQ,DAKT,1994-05-09,7.75,8.25,7.75,7.88,14400,0.96
NASDAQ,DECK,1998-03-18,7.69,7.81,7.69,7.75,24700,7.75
NASDAQ,DDMX,2002-11-01,2.88,2.88,2.88,2.88,000,2.88
NASDAQ,DHFT,1996-10-24,10.77,10.96,10.77,10.87,4700,3.10
NASDAQ,DISH,2002-04-08,27.53,27.80,27.26,27.69,1316500,24.18
NASDAQ,DWCH,1993-05-28,1.62,1.62,1.62,1.62,600,3.66
NASDAQ,DUSA,1993-03-05,7.12,7.75,7.12,7.75,72200,7.75
NASDAQ,DAKT,2001-09-28,8.30,9.40,7.45,8.80,268800,4.28
NASDAQ,DSGX,2002-11-13,2.80,2.81,2.80,2.81,21500,2.81
NASDAQ,DIOD,2000-10-25,16.66,16.81,15.25,15.75,282200,4.67
NASDAQ,DRYS,2006-07-21,11.11,11.29,10.99,11.29,220400,10.64
NASDAQ,DSTI,2009-04-30,1.20,1.27,1.15,1.19,361800,1.19
NASDAQ,DXYN,2007-11-27,9.51,10.29,9.35,9.41,26900,9.41
NASDAQ,DRCO,1995-04-04,4.50,4.50,4.00,4.25,1400,3.54
NASDAQ,DSPG,2007-11-01,15.76,15.76,14.69,14.99,388300,14.99
NASDAQ,DYNT,2002-05-29,1.00,1.01,1.00,1.00,2200,1.00
NASDAQ,DRAM,1996-01-15,5.94,6.06,5.75,5.81,31800,1.66
NASDAQ,DLLR,2007-09-25,27.78,28.18,27.56,28.06,242200,28.06
NASDAQ,DSCO,2001-09-04,3.18,3.18,3.10,3.10,4800,3.10
NASDAQ,DIET,2007-11-09,4.78,4.85,4.70,4.80,31500,4.80
NASDAQ,DBRN,1995-09-01,9.62,9.75,9.50,9.62,37600,2.41
NASDAQ,DLPX,1994-01-12,3.50,3.50,3.25,3.25,2200,3.25
NASDAQ,DYNT,2003-10-22,1.35,1.35,1.30,1.31,7300,1.31
NASDAQ,DNEX,1991-02-11,25.75,26.50,25.25,26.25,203200,6.56
NASDAQ,DGAS,1994-06-10,18.00,18.50,18.00,18.50,1700,7.60
NASDAQ,DYAX,2000-09-22,34.94,39.94,33.75,38.81,62000,38.81
NASDAQ,DLIA,2009-12-08,1.68,1.75,1.66,1.75,172000,1.75
NASDAQ,DINE,1994-02-04,18.71,18.71,17.97,17.97,9200,300.27
NASDAQ,DPTR,2005-08-03,18.78,18.93,18.18,18.21,335500,18.21
NASDAQ,DFR,2008-04-03,1.13,1.33,1.11,1.26,55500,11.53
NASDAQ,DWSN,2006-06-08,31.69,31.70,30.04,31.25,173400,31.25
NASDAQ,DSPG,2001-02-15,23.08,25.19,22.69,23.06,770200,20.44
NASDAQ,DNEX,1993-12-21,33.75,33.75,32.25,32.25,165600,8.06
NASDAQ,DAKT,2009-01-14,9.61,9.65,9.27,9.38,408000,9.26
NASDAQ,DYNT,2005-09-27,1.65,1.91,1.60,1.68,51000,1.68
NASDAQ,DGII,2000-07-19,7.06,7.09,7.00,7.06,45800,7.06
NASDAQ,DRAM,2008-12-12,1.20,1.25,1.20,1.21,22000,1.21
NASDAQ,DWSN,1995-05-17,12.38,12.50,12.25,12.38,35600,12.38
NASDAQ,DJCO,2007-04-25,39.00,40.00,39.00,40.00,1000,40.00
NASDAQ,DDIC,2005-02-17,2.64,2.73,2.52,2.60,34100,18.20
NASDAQ,DIOD,1992-04-30,1.38,1.38,1.38,1.38,000,0.27
NASDAQ,DHFT,2003-04-17,12.65,12.65,12.22,12.46,4400,7.66
NASDAQ,DLPX,2007-12-31,0.51,0.55,0.50,0.55,58200,0.55
NASDAQ,DSCO,2007-03-09,2.09,2.14,2.02,2.05,660000,2.05
NASDAQ,DAVE,1999-05-06,3.13,3.31,2.87,3.13,152800,3.13
NASDAQ,DSCO,2005-10-19,5.76,5.98,5.70,5.92,303300,5.92
NASDAQ,DINE,2002-12-30,10.43,10.49,10.15,10.24,8600,26.31
NASDAQ,DELL,2010-01-15,14.89,14.90,14.31,14.40,30084400,14.40
NASDAQ,DMAN,2009-05-04,7.72,8.00,7.60,7.99,93600,7.99
NASDAQ,DRCO,2006-12-04,9.20,9.50,9.18,9.30,15000,9.30
NASDAQ,DRAM,1995-12-07,7.37,7.50,7.25,7.25,69900,2.07
NASDAQ,DRCO,1994-01-21,4.25,4.75,4.25,4.75,800,3.96
NASDAQ,DCOM,2006-08-29,14.21,14.42,13.98,14.35,148500,12.31
NASDAQ,DHFT,2002-07-30,12.55,12.71,12.55,12.70,9000,7.38
NASDAQ,DWSN,2002-09-10,5.65,5.65,5.31,5.35,3000,5.35
NASDAQ,DISCK,2008-12-05,12.54,13.29,11.83,13.29,684000,13.29
NASDAQ,DPTR,1998-11-16,1.81,1.84,1.81,1.84,2100,1.84
NASDAQ,DCAI,2008-12-19,6.22,6.30,6.00,6.01,5400,6.01
NASDAQ,DRIV,2000-10-12,4.75,4.81,4.25,4.31,240200,4.31
NASDAQ,DITC,2006-08-29,8.75,8.76,8.45,8.73,115700,8.73
NASDAQ,DCTH,2006-09-28,3.91,4.00,3.87,3.91,37200,3.91
NASDAQ,DARA,1997-01-29,6.62,6.88,6.62,6.75,400,2700.00
NASDAQ,DAVE,1998-02-13,8.50,8.62,8.38,8.50,44600,8.50
NASDAQ,DWSN,2001-11-06,7.55,8.05,7.55,7.55,5300,7.55
NASDAQ,DCOM,1996-10-01,12.97,13.20,12.85,13.09,169800,2.56
NASDAQ,DYAX,2006-02-09,5.06,5.06,4.82,4.91,877600,4.91
NASDAQ,DDIC,2005-06-02,2.17,2.26,2.14,2.17,12700,15.19
NASDAQ,DSPG,1994-09-07,21.50,24.25,21.25,24.00,578200,10.63
NASDAQ,DIOD,1999-08-27,6.75,7.25,6.75,7.25,9600,1.43
NASDAQ,DIOD,2008-05-13,27.80,27.85,27.26,27.58,186900,27.58
NASDAQ,DHFT,1991-08-12,5.18,5.18,4.99,4.99,3600,0.71
NASDAQ,DLPX,2005-08-24,3.00,3.00,2.90,2.98,6100,2.98
NASDAQ,DEPO,2002-11-04,1.50,1.51,1.10,1.33,81000,1.33
NASDAQ,DWSN,2004-12-27,21.98,22.09,21.51,21.63,76200,21.63
NASDAQ,DINE,2007-09-18,4.00,4.29,3.90,4.27,13700,10.97
NASDAQ,DNBF,2003-12-15,29.00,29.00,29.00,29.00,400,20.32
NASDAQ,DLTR,2006-05-12,27.10,27.17,26.73,26.81,587600,26.81
NASDAQ,DBRN,2007-05-16,20.58,20.74,20.25,20.73,1232900,20.73
NASDAQ,DTPI,2002-10-09,2.80,2.92,2.25,2.27,140700,1.86
NASDAQ,DJCO,2002-08-19,23.25,23.25,23.25,23.25,000,23.25
